EV,Waiting_time,Charging_time,Total,Reward
0,0.0,1.825,3.505,-3.505
1,0.0,1.825,3.505,-3.505
2,0.25499999999999995,1.8125,3.7474999999999996,-3.7474999999999996
3,0.5199999999999985,1.9374999999999996,4.267499999999997,-4.267499999999997
4,1.379999999999999,1.90625,4.966249999999999,-4.966249999999999
5,0.8649999999999995,1.8124999999999998,4.3575,-4.3575
6,1.5349999999999995,1.9374999999999996,5.282499999999999,-5.282499999999999
7,1.5499999999999994,1.9062499999999996,5.136249999999999,-5.136249999999999
8,0.0,1.9687499999999996,3.7487499999999994,-3.7487499999999994
9,2.1850000000000005,1.9062499999999996,5.77125,-5.77125
10,0.0,2.079166666666667,3.8591666666666673,-3.8591666666666673
11,2.347500000000001,1.9374999999999996,6.095000000000001,-6.095000000000001
12,2.3050000000000024,1.9374999999999996,6.052500000000002,-6.052500000000002
13,2.820000000000002,1.8125,6.312500000000003,-6.312500000000003
14,2.975000000000003,1.9062499999999996,6.561250000000004,-6.561250000000004
15,3.8450000000000033,1.9062499999999996,7.431250000000004,-7.431250000000004
16,1.2874999999999996,2.079166666666667,5.146666666666667,-5.146666666666667
17,1.9491666666666685,1.8749999999999996,5.604166666666668,-5.604166666666668
18,3.7750000000000066,1.8125000000000002,7.267500000000007,-7.267500000000007
19,3.2266666666666697,2.079166666666667,7.085833333333337,-7.085833333333337
20,3.306666666666671,1.9687499999999996,7.055416666666671,-7.055416666666671
21,4.280000000000008,2.1666666666666674,8.126666666666676,-8.126666666666676
22,4.512500000000007,1.9374999999999998,8.130000000000008,-8.130000000000008
23,4.744166666666672,2.079166666666667,8.60333333333334,-8.60333333333334
24,5.215833333333339,2.079166666666667,9.075000000000006,-9.075000000000006
25,5.08000000000001,1.9062499999999996,8.66625000000001,-8.66625000000001
26,6.723333333333342,1.9687499999999993,10.472083333333343,-10.472083333333343
27,5.730000000000011,1.9062499999999996,9.316250000000013,-9.316250000000013
28,7.205000000000007,1.9999999999999996,10.985000000000007,-10.985000000000007
29,6.25666666666668,1.9062499999999996,9.842916666666682,-9.842916666666682
