EV,Waiting_time,Charging_time,Total,Reward
0,0,1.0074999999999996,1.0074999999999996,-1.5074999999999996
1,0,1.2825,1.2825,-1.2825
2,0,1.636875,1.636875,-1.636875
3,0,1.9581250000000001,1.9581250000000001,-1.9581250000000001
4,0,1.178125,1.178125,-1.178125
5,0,1.5650000000000002,1.5650000000000002,-1.5650000000000002
6,0,1.2512499999999998,1.2512499999999998,-1.2512499999999998
7,0.4299999999999995,1.43,1.8599999999999994,-1.8599999999999994
8,0,1.1281249999999998,1.1281249999999998,-1.1281249999999998
9,0,1.0899999999999996,1.0899999999999996,-1.0899999999999996
10,0.07750000000000017,1.2075,1.2850000000000001,-1.2850000000000001
11,0.32624999999999993,0.8762499999999995,1.2024999999999995,-1.2024999999999995
12,0,1.236875,1.236875,-1.236875
13,0.5012499999999991,1.2512500000000002,1.752499999999999,-1.752499999999999
14,0,1.8831250000000002,1.8831250000000002,-1.8831250000000002
15,0.20499999999999952,1.1074999999999997,1.3124999999999991,-1.3124999999999991
16,0,0.7574999999999996,0.7574999999999996,-0.7574999999999996
17,0.18562500000000026,1.215,1.4006250000000002,-1.4006250000000002
18,0,0.9781249999999999,0.9781249999999999,-0.9781249999999999
19,0.21062499999999995,1.0781249999999998,1.2887499999999996,-1.2887499999999996
